month,boutique,market,region,location_type,sales_advisor,sales_amount,target_amount,attainment_pct,clienteling_score,return_adjustment,bonus_eligible,estimated_payout,payout_status,exception_flag,exception_reason
2025-10,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 4,720322.55,721694.88,0.9981,0.4082,10804.84,Yes,0.0,Ready,No,Payout ready
2025-10,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 5,527489.21,469351.31,1.1239,0.28,0.0,Yes,7912.34,Ready,No,Payout ready
2025-10,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 6,656787.17,628419.67,1.0451,0.2143,9851.81,No,0.0,Review,Yes,Return adjustment review
2025-10,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 7,598585.34,532655.79,1.1238,0.3617,0.0,Yes,8978.78,Ready,No,Payout ready
2025-10,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 8,455806.79,455033.24,1.0017,0.283,0.0,Yes,5469.68,Ready,No,Payout ready
2025-10,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 9,549168.86,608056.67,0.9032,0.2545,0.0,No,0.0,Review,Yes,Target validation needed
2025-10,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 1,746982.08,600734.96,1.2434,0.3182,0.0,Yes,11204.73,Ready,No,Payout ready
2025-10,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 10,493919.28,520953.8,0.9481,0.3148,7408.79,No,0.0,Review,Yes,Near threshold review
2025-10,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 11,622618.45,706092.69,0.8818,0.3137,0.0,No,0.0,Review,Yes,Near threshold review
2025-10,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 12,471621.6,401758.67,1.1739,0.3889,7074.32,Yes,0.0,Ready,No,Payout ready
2025-10,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 2,411048.52,460050.25,0.8935,0.4255,0.0,No,0.0,Review,Yes,Near threshold review
2025-10,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 3,344996.62,407653.15,0.8463,0.3333,0.0,No,0.0,Review,Yes,Below payout threshold
2025-10,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 4,315995.32,283147.61,1.116,0.3043,0.0,Yes,4739.93,Ready,No,Payout ready
2025-10,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 5,473375.18,444057.72,1.066,0.3673,0.0,Yes,5680.5,Ready,No,Payout ready
2025-10,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 6,346496.73,464168.75,0.7465,0.2593,0.0,No,0.0,Review,Yes,Below payout threshold
2025-10,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 7,412266.87,344295.5,1.1974,0.3265,0.0,Yes,6184.0,Ready,No,Payout ready
2025-10,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 8,690399.91,651866.02,1.0591,0.26,0.0,Yes,8284.8,Ready,No,Payout ready
2025-10,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 9,437013.72,363474.72,1.2023,0.2667,6555.21,No,0.0,Review,Yes,Return adjustment review
2025-10,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 1,479186.1,425065.46,1.1273,0.2449,0.0,Yes,7187.79,Ready,No,Payout ready
2025-10,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 10,266594.74,296557.7,0.899,0.3333,3998.92,No,0.0,Review,Yes,Return adjustment review
2025-10,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 2,487454.94,399164.73,1.2212,0.2321,0.0,Yes,7311.82,Ready,No,Payout ready
2025-10,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 3,475243.32,594147.89,0.7999,0.38,0.0,No,0.0,Review,Yes,Target validation needed
2025-10,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 4,338082.96,301608.25,1.1209,0.3333,0.0,Yes,5071.24,Ready,No,Payout ready
2025-10,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 5,412809.35,417676.2,0.9883,0.3443,0.0,Yes,4953.71,Ready,No,Payout ready
2025-10,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 6,470684.39,471667.58,0.9979,0.2949,0.0,Yes,5648.21,Ready,No,Payout ready
2025-10,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 7,492525.98,479146.01,1.0279,0.2192,0.0,Yes,5910.31,Ready,No,Payout ready
2025-10,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 8,477499.41,558513.73,0.8549,0.3725,0.0,No,0.0,Review,Yes,Near threshold review
2025-10,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 9,680292.83,708313.21,0.9604,0.2394,0.0,Yes,8163.51,Ready,No,Payout ready
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 1,566246.2,646867.48,0.8754,0.25,8493.69,No,0.0,Review,Yes,Near threshold review
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 10,904985.59,1366673.58,0.6622,0.2308,13574.78,No,0.0,Review,Yes,Below payout threshold
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 11,354145.17,399329.54,0.8868,0.2857,5312.18,No,0.0,Review,Yes,Near threshold review
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 12,639430.11,568912.02,1.124,0.2571,0.0,Yes,9591.45,Ready,No,Payout ready
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 13,545838.64,414911.32,1.3156,0.4074,0.0,Yes,8187.58,Ready,No,Payout ready
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 14,699745.67,654856.37,1.0685,0.4194,10496.19,Yes,0.0,Ready,No,Payout ready
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 15,618748.63,530539.75,1.1663,0.2,9281.23,No,0.0,Review,Yes,Return adjustment review
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 16,494869.96,478469.11,1.0343,0.32,0.0,Yes,5938.44,Ready,No,Payout ready
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 17,775321.5,801441.74,0.9674,0.3,0.0,Yes,9303.86,Ready,No,Payout ready
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 18,487477.07,434673.44,1.1215,0.1667,0.0,Yes,7312.16,Ready,No,Payout ready
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 2,506217.4,420284.37,1.2045,0.1795,0.0,Yes,7593.26,Ready,No,Payout ready
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 3,507678.58,461105.51,1.101,0.1316,0.0,Yes,7615.18,Ready,No,Payout ready
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 4,682507.11,640392.01,1.0658,0.3448,0.0,Yes,8190.09,Ready,No,Payout ready
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 5,483461.33,496502.53,0.9737,0.3243,7251.92,Yes,0.0,Ready,No,Payout ready
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 6,362223.12,337556.47,1.0731,0.3333,0.0,Yes,4346.68,Ready,No,Payout ready
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 7,425847.62,447233.53,0.9522,0.2857,0.0,Yes,5110.17,Ready,No,Payout ready
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 8,519836.99,722692.89,0.7193,0.2791,0.0,No,0.0,Review,Yes,Below payout threshold
2025-10,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 9,685405.41,668809.17,1.0248,0.2424,10281.08,Yes,0.0,Ready,No,Payout ready
2025-10,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 1,918789.71,1162573.12,0.7903,0.32,0.0,No,0.0,Review,Yes,Below payout threshold
2025-10,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 10,561638.94,665444.71,0.844,0.2923,8424.58,No,0.0,Review,Yes,Below payout threshold
2025-10,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 11,856484.86,878391.37,0.9751,0.2167,0.0,Yes,10277.82,Ready,No,Payout ready
2025-10,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 12,770687.27,790622.34,0.9748,0.2833,0.0,Yes,9248.25,Ready,No,Payout ready
2025-10,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 2,587271.43,565856.68,1.0378,0.2326,0.0,Yes,7047.26,Ready,No,Payout ready
2025-10,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 3,934137.32,851307.13,1.0973,0.3023,0.0,Yes,11209.65,Ready,No,Payout ready
2025-10,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 4,554749.81,547787.73,1.0127,0.3864,8321.25,No,0.0,Review,Yes,Return adjustment review
2025-10,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 5,642505.28,662847.9,0.9693,0.1897,9637.58,Yes,0.0,Ready,No,Payout ready
2025-10,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 6,432995.42,532073.02,0.8138,0.4222,0.0,No,0.0,Review,Yes,Below payout threshold
2025-10,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 7,784270.67,695497.85,1.1276,0.3111,11764.06,No,0.0,Review,Yes,Return adjustment review
2025-10,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 8,524988.05,656722.91,0.7994,0.3636,7874.82,No,0.0,Review,Yes,Below payout threshold
2025-10,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 9,458502.18,433338.36,1.0581,0.3256,0.0,Yes,5502.03,Ready,No,Payout ready
2025-10,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 1,711443.99,565551.17,1.258,0.3478,0.0,Yes,10671.66,Ready,No,Payout ready
2025-10,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 10,427143.8,384499.11,1.1109,0.25,0.0,Yes,6407.16,Ready,No,Payout ready
2025-10,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 11,528081.83,514413.07,1.0266,0.2632,7921.23,No,0.0,Review,Yes,Return adjustment review
2025-10,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 12,641150.09,503945.29,1.2723,0.2444,9617.25,Yes,0.0,Ready,No,Payout ready
2025-10,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 2,574813.32,624263.94,0.9208,0.2586,8622.2,No,0.0,Review,Yes,Near threshold review
2025-10,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 3,639575.19,510133.37,1.2537,0.2273,0.0,Yes,9593.63,Ready,No,Payout ready
2025-10,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 4,649314.56,871777.67,0.7448,0.3509,9739.72,No,0.0,Review,Yes,Return adjustment review
2025-10,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 5,538358.61,539127.39,0.9986,0.283,8075.38,Yes,0.0,Ready,No,Payout ready
2025-10,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 6,515452.85,462306.8,1.115,0.3478,7731.79,No,0.0,Review,Yes,Return adjustment review
2025-10,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 7,598729.33,820973.89,0.7293,0.375,0.0,No,0.0,Review,Yes,Below payout threshold
2025-10,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 8,595387.51,555224.84,1.0723,0.3704,8930.81,No,0.0,Review,Yes,Return adjustment review
2025-10,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 9,580856.8,550953.26,1.0543,0.2083,0.0,Yes,6970.28,Review,Yes,Target validation needed
2025-10,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 1,689485.03,821521.52,0.8393,0.2,0.0,No,0.0,Review,Yes,Below payout threshold
2025-10,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 10,569014.62,465271.65,1.223,0.2273,0.0,Yes,8535.22,Ready,No,Payout ready
2025-10,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 11,663855.02,892896.91,0.7435,0.3103,0.0,No,0.0,Review,Yes,Below payout threshold
2025-10,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 12,497244.61,614626.43,0.809,0.3191,0.0,No,0.0,Review,Yes,Below payout threshold
2025-10,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 2,677852.74,674578.01,1.0049,0.3,0.0,Yes,8134.23,Ready,No,Payout ready
2025-10,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 3,617996.68,592876.53,1.0424,0.2692,9269.95,Yes,0.0,Ready,No,Payout ready
2025-10,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 4,760778.03,743457.06,1.0233,0.1525,0.0,Yes,9129.34,Ready,No,Payout ready
2025-10,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 5,612836.74,704548.23,0.8698,0.3617,9192.55,No,0.0,Review,Yes,Near threshold review
2025-10,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 6,875926.37,825701.9,1.0608,0.36,0.0,Yes,10511.12,Ready,No,Payout ready
2025-10,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 7,845975.59,727119.73,1.1635,0.1892,0.0,Yes,12689.63,Ready,No,Payout ready
2025-10,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 8,869223.41,1109081.71,0.7837,0.2951,13038.35,No,0.0,Review,Yes,Below payout threshold
2025-10,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 9,693057.74,1009972.05,0.6862,0.3455,0.0,No,0.0,Review,Yes,Below payout threshold
2025-10,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 1,585667.75,632787.96,0.9255,0.175,0.0,No,0.0,Review,Yes,Near threshold review
2025-10,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 10,428404.45,428484.09,0.9998,0.3111,0.0,Yes,5140.85,Ready,No,Payout ready
2025-10,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 11,848888.42,831511.16,1.0209,0.3171,0.0,Yes,10186.66,Ready,No,Payout ready
2025-10,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 12,604127.38,615575.21,0.9814,0.3958,0.0,Yes,7249.53,Ready,No,Payout ready
2025-10,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 13,504552.25,594629.39,0.8485,0.2667,7568.28,No,0.0,Review,Yes,Below payout threshold
2025-10,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 14,419840.84,405940.23,1.0342,0.1556,0.0,Yes,5038.09,Ready,No,Payout ready
2025-10,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 2,430351.2,588353.75,0.7314,0.3269,6455.27,No,0.0,Review,Yes,Below payout threshold
2025-10,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 3,620004.59,615588.36,1.0072,0.2973,0.0,Yes,7440.06,Ready,No,Payout ready
2025-10,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 4,569057.54,552398.04,1.0302,0.4,8535.86,Yes,0.0,Ready,No,Payout ready
2025-10,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 5,407792.91,395704.08,1.0306,0.3333,0.0,Yes,4893.51,Ready,No,Payout ready
2025-10,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 6,552604.75,499495.76,1.1063,0.28,0.0,Yes,8289.07,Ready,No,Payout ready
2025-10,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 7,628667.6,694875.07,0.9047,0.3714,9430.01,No,0.0,Review,Yes,Near threshold review
2025-10,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 8,624083.0,743828.81,0.839,0.1905,0.0,No,0.0,Review,Yes,Below payout threshold
2025-10,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 9,410839.11,369978.24,1.1104,0.3409,6162.59,No,0.0,Review,Yes,Return adjustment review
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 1,556641.75,506479.73,1.099,0.2963,0.0,Yes,6679.7,Ready,No,Payout ready
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 10,601564.27,664575.43,0.9052,0.3548,0.0,No,0.0,Review,Yes,Near threshold review
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 11,530771.27,504331.21,1.0524,0.2333,7961.57,Yes,0.0,Ready,No,Payout ready
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 12,575171.51,528415.75,1.0885,0.2333,8627.57,Yes,0.0,Ready,No,Payout ready
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 13,433756.93,524919.63,0.8263,0.2692,6506.35,No,0.0,Review,Yes,Return adjustment review
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 14,744051.86,598107.89,1.244,0.3846,0.0,Yes,11160.78,Ready,No,Payout ready
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 15,351825.21,439394.15,0.8007,0.3056,0.0,No,0.0,Review,Yes,Below payout threshold
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 16,450857.19,435442.0,1.0354,0.2059,6762.86,Yes,0.0,Ready,No,Payout ready
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 17,688258.59,491613.28,1.4,0.4167,0.0,Yes,10323.88,Ready,No,Payout ready
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 18,658381.2,575289.48,1.1444,0.2683,9875.72,Yes,0.0,Ready,No,Payout ready
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 2,550955.94,554664.09,0.9933,0.3077,0.0,Yes,6611.47,Ready,No,Payout ready
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 3,776545.77,1106812.72,0.7016,0.2857,0.0,No,0.0,Review,Yes,Below payout threshold
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 4,664239.28,902797.74,0.7358,0.2778,0.0,No,0.0,Review,Yes,Below payout threshold
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 5,655591.92,651492.7,1.0063,0.3226,0.0,Yes,7867.1,Ready,No,Payout ready
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 6,418224.49,396784.43,1.054,0.1389,0.0,Yes,5018.69,Ready,No,Payout ready
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 7,280802.35,322234.37,0.8714,0.2759,0.0,No,0.0,Review,Yes,Near threshold review
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 8,480571.8,453817.02,1.059,0.3514,7208.58,Yes,0.0,Ready,No,Payout ready
2025-11,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 9,569779.86,505053.58,1.1282,0.2353,0.0,Yes,8546.7,Ready,No,Payout ready
2025-11,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 1,338994.62,310628.64,1.0913,0.2623,0.0,Yes,4067.94,Ready,No,Payout ready
2025-11,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 10,624564.03,653048.33,0.9564,0.2812,0.0,Yes,7494.77,Ready,No,Payout ready
2025-11,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 2,135227.01,132328.49,1.0219,0.2955,0.0,Yes,1622.72,Ready,No,Payout ready
2025-11,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 3,311585.59,290542.1,1.0724,0.3051,0.0,Yes,3739.03,Ready,No,Payout ready
2025-11,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 4,279934.1,318327.23,0.8794,0.375,0.0,No,0.0,Review,Yes,Near threshold review
2025-11,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 5,650668.28,577515.48,1.1267,0.2308,0.0,Yes,9760.02,Ready,No,Payout ready
2025-11,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 6,465256.07,436222.97,1.0666,0.2542,0.0,Yes,5583.07,Ready,No,Payout ready
2025-11,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 7,391394.34,393458.28,0.9948,0.2903,0.0,Yes,4696.73,Ready,No,Payout ready
2025-11,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 8,700302.98,655614.23,1.0682,0.2656,0.0,Yes,8403.64,Ready,No,Payout ready
2025-11,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 9,529741.4,420827.48,1.2588,0.3585,0.0,Yes,7946.12,Ready,No,Payout ready
2025-11,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 1,618562.76,541608.49,1.1421,0.2941,0.0,Yes,9278.44,Ready,No,Payout ready
2025-11,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 10,470378.46,625558.11,0.7519,0.24,7055.68,No,0.0,Review,Yes,Below payout threshold
2025-11,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 11,365758.1,344876.97,1.0605,0.2979,0.0,Yes,4389.1,Ready,No,Payout ready
2025-11,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 12,431084.93,358191.52,1.2035,0.3023,0.0,Yes,6466.27,Ready,No,Payout ready
2025-11,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 2,604859.5,597092.59,1.013,0.2553,9072.89,Yes,0.0,Ready,No,Payout ready
2025-11,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 3,574868.69,547520.12,1.0499,0.25,8623.03,Yes,0.0,Ready,No,Payout ready
2025-11,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 4,391782.22,389663.2,1.0054,0.3158,0.0,Yes,4701.39,Ready,No,Payout ready
2025-11,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 5,491441.63,563227.85,0.8725,0.3077,7371.62,No,0.0,Review,Yes,Near threshold review
2025-11,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 6,516873.04,462397.66,1.1178,0.2453,7753.1,No,0.0,Review,Yes,Return adjustment review
2025-11,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 7,544709.23,703118.28,0.7747,0.3265,8170.64,No,0.0,Review,Yes,Return adjustment review
2025-11,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 8,477401.74,423682.57,1.1268,0.2821,0.0,Yes,7161.03,Ready,No,Payout ready
2025-11,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 9,512362.14,586656.23,0.8734,0.2308,7685.43,No,0.0,Review,Yes,Near threshold review
2025-11,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 1,781903.66,682646.14,1.1454,0.2791,11728.55,Yes,0.0,Ready,No,Payout ready
2025-11,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 10,1059552.67,1072016.72,0.9884,0.2903,0.0,Yes,12714.63,Ready,No,Payout ready
2025-11,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 11,706242.58,752314.06,0.9388,0.3469,0.0,No,0.0,Review,Yes,Near threshold review
2025-11,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 12,506688.12,423186.7,1.1973,0.3846,7600.32,Yes,0.0,Ready,No,Payout ready
2025-11,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 2,689613.93,739431.75,0.9326,0.2632,0.0,No,0.0,Review,Yes,Near threshold review
2025-11,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 3,781497.72,743112.89,1.0517,0.3617,0.0,Yes,9377.97,Ready,No,Payout ready
2025-11,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 4,796823.96,780057.18,1.0215,0.2069,0.0,Yes,9561.89,Ready,No,Payout ready
2025-11,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 5,695407.75,583300.19,1.1922,0.3061,0.0,Yes,10431.12,Ready,No,Payout ready
2025-11,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 6,481063.87,455954.73,1.0551,0.325,0.0,Yes,5772.77,Ready,No,Payout ready
2025-11,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 7,357445.43,372279.7,0.9602,0.2632,5361.68,Yes,0.0,Ready,No,Payout ready
2025-11,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 8,819997.45,1047797.66,0.7826,0.3023,12299.96,No,0.0,Review,Yes,Return adjustment review
2025-11,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 9,733026.8,607708.64,1.2062,0.2558,0.0,Yes,10995.4,Ready,No,Payout ready
2025-11,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 1,406112.14,406892.45,0.9981,0.3467,0.0,Yes,4873.35,Ready,No,Payout ready
2025-11,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 10,528823.16,494002.72,1.0705,0.4068,0.0,Yes,6345.88,Ready,No,Payout ready
2025-11,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 2,404745.98,296506.35,1.365,0.3125,0.0,Yes,6071.19,Ready,No,Payout ready
2025-11,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 3,320933.31,323332.55,0.9926,0.2742,0.0,Yes,3851.2,Ready,No,Payout ready
2025-11,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 4,726852.89,873069.75,0.8325,0.3559,0.0,No,0.0,Review,Yes,Below payout threshold
2025-11,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 5,637545.48,1027208.28,0.6207,0.4697,0.0,No,0.0,Review,Yes,Below payout threshold
2025-11,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 6,381685.51,366689.32,1.0409,0.2462,0.0,Yes,4580.23,Ready,No,Payout ready
2025-11,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 7,361374.02,376541.23,0.9597,0.24,0.0,Yes,4336.49,Ready,No,Payout ready
2025-11,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 8,459275.9,640599.87,0.7169,0.2653,0.0,No,0.0,Review,Yes,Below payout threshold
2025-11,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 9,462345.99,502675.02,0.9198,0.2687,0.0,No,0.0,Review,Yes,Target validation needed
2025-11,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 1,594193.72,672889.55,0.883,0.1935,8912.91,No,0.0,Review,Yes,Near threshold review
2025-11,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 10,606021.69,938936.93,0.6454,0.2353,0.0,No,0.0,Review,Yes,Below payout threshold
2025-11,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 11,700393.72,892673.18,0.7846,0.3125,10505.91,No,0.0,Review,Yes,Return adjustment review
